지역,등록번호,학원명,학원종류,분야구분,학원주소,우편번호,등록상태,설립자,일시수용능력인원,정원합계,교습과정,교습과목,정원,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,총교습비(시간당),경도,위도
경산시,1060,펜타힐즈멘토프리미엄독서실,학교교과교습학원,독서실,"경상북도 경산시 펜타힐즈2로 59, , 6층 (중산동)",38662,개원,최승희,64,512,독서실(유아/초·중·고),학생(1개월),64,0,0,0,0,0,0,0,100000,139,128.7198813,35.82905009
의성군,제2022-1호,한국커피평가원커피학원,평생직업교육학원,직업기술,"경상북도 의성군 안계면 안계길 128, , 2층 (안계면)",37312,개원,김도희,0,120,,,0,0,0,0,0,0,0,0,0,0,128.4385834,36.38386565
청도군,03월 13일,백석국어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 고수구길 80, (청도읍)",38344,개원,김영운,41,43,보습,초등국어,20,0,0,0,0,0,0,0,80000,5714,128.7417993,35.64317442
영양군,36,더매쓰수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 영양군 영양읍 중앙로 92, , 3층 (영양읍)",36540,개원,강효림,43,90,보습,초등,30,0,0,0,0,0,0,0,150000,7500,129.1129399,36.66168644
청도군,01월 24일,돌체피아노학원,학교교과교습학원,예능(대),"경상북도 청도군 청도읍 냉정길 1, 3층",38339,개원,유수진,17,63,음악,바이엘(초급),10,0,0,0,0,0,0,0,140000,5250,128.7379762,35.64767742
경산시,284,하늘소리음악학원,학교교과교습학원,예능(대),"경상북도 경산시 진량읍 봉황길 27, , 3층 (진량읍)",38450,개원,여유미,15,64,음악,피아노(고급),5,0,0,0,0,0,0,0,110000,10000,128.8208904,35.88474334
,49,예꼬음악학원,학교교과교습학원,예능(대),"경상북도 군위군 군위읍 중앙길 72, (군위읍)",716804,개원,박미진,30,90,음악,플룻(중급),10,0,0,0,0,0,0,0,100000,6000,128.6367204,36.36201476
,44,벧엘음악학원,학교교과교습학원,예능(대),"경상북도 군위군 군위읍 중앙길 115, , (2층) (군위읍)",716804,개원,권미정,20,60,음악,피아노(초급),6,0,0,0,0,0,0,0,120000,6000,128.6367204,36.36201476
영양군,18,영N탑외국어입시학원,학교교과교습학원,입시.검정 및 보습,"경상북도 영양군 영양읍 동서대로 51, (영양읍)",764805,개원,권성환,80,306,보습,국어(고등),12,0,0,0,0,0,0,0,187000,9350,129.1147693,36.66270278
의성군,2025-10-04 0:00,필탑학원,학교교과교습학원,입시.검정 및 보습,"경상북도 의성군 의성읍 군청길 32-1, (의성읍)",37338,개원,김동욱,25,80,보습,영어A(중),10,0,0,0,0,0,0,0,95000,6333,128.6971118,36.35195221
경산시,1081,하양JNJ실용음악학원,학교교과교습학원,예능(대),"경상북도 경산시 하양읍 하양로 190, , 2층 (하양읍)",38416,개원,박은희,35,365,음악,음악(고급반),5,0,0,0,0,0,0,0,140000,7000,128.8263343,35.91732867
영양군,제35호,영양산림생태교육학원,평생직업교육학원,직업기술,"경상북도 영양군 영양읍 문고개길 22-48, (영양읍)",36532,자진휴원(소),주식회사이프포레스트,237,90,농림,산림의이해,30,0,0,0,0,0,0,0,400000,10000,129.1306128,36.65501777
영덕군,104,삼성영어셀레나 영덕학원,학교교과교습학원,입시.검정 및 보습,"경상북도 영덕군 영덕읍 강변길 90-10, , 2층 (영덕읍)",36437,개원,이말경,68,60,보습,영어초급(초등),12,0,0,0,0,0,0,0,190000,7600,129.3702496,36.40839429
경산시,897,한수위수학전문학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경산시 백자로 72, , 3층 (사동)",38604,개원,김효진,31,110,보습,중등(수학),20,0,0,0,0,0,0,0,220000,11000,128.7553677,35.812074
청도군,09월 10일,최콩학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 청화로 85, (청도읍)",38339,개원,최은희,28,336,보습,중등영어(Grammer),84,0,0,0,0,0,0,0,100000,6000,128.7369471,35.64778198
청도군,04월 13일,세이브수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 고수구길 71-1, , 2층 (청도읍)",38344,개원,김광일,20,100,보습,초등수학,5,0,0,0,0,0,0,0,190000,6628,128.7412337,35.64379956
의성군,1999-02-01 0:00,예일컴퓨터학원,평생직업교육학원,직업기술,"경상북도 의성군 의성읍 군청길 49, (의성읍)",37337,개원,우재수,46,105,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",초급,15,0,0,0,0,0,0,0,80000,6000,128.6989844,36.35204642
의성군,2000-02-01 0:00,안계학원,학교교과교습학원,입시.검정 및 보습,"경상북도 의성군 안계면 소보안계로 2072, (안계면)",37313,개원,이혜자,80,70,보습,영어(초등),10,0,0,0,0,0,0,0,130000,8125,128.4357983,36.38439429
영덕군,74,아카데미음악학원,학교교과교습학원,예능(대),"경상북도 영덕군 영덕읍 덕곡2길 13, (영덕읍)",766804,개원,안지영,20,40,음악,초급,10,0,0,0,0,0,0,0,110000,6600,129.3698055,36.41306034
영양군,27,아너스어학원,학교교과교습학원,국제화,"경상북도 영양군 영양읍 낙원로 78, (영양읍)",764805,개원,황미정,130,185,실용외국어(유아/초·중·고),영어(초급),75,0,0,0,0,0,0,0,200000,9231,129.1093761,36.66451526
경산시,1082,한우리독서토론논술경산학원,학교교과교습학원,입시.검정 및 보습,"경상북도 경산시 중앙초등길 6, , 2층 (중방동)",38623,자진휴원(소),조동우,22,240,보습·논술,초등논술,120,0,0,0,0,0,0,0,110000,9167,128.7321247,35.82217521
영덕군,90,에스앤제이(S&J)학원,학교교과교습학원,입시.검정 및 보습,"경상북도 영덕군 영덕읍 중앙길 108-7, , 2층 (영덕읍)",36434,개원,박지연,36,20,보습,"국어,수학,사회,과학",10,0,0,0,0,0,0,0,155000,8611,129.3680744,36.41148585
영덕군,19,현대학원,학교교과교습학원,종합(대),"경상북도 영덕군 영해면 원당1길 6, (영해면)",766814,개원,곽남식,80,220,보습,수학(초),16,0,0,0,0,0,0,0,112000,8400,129.4110494,36.53743059
고령군,112,미술학원오감,학교교과교습학원,예능(대),"경상북도 고령군 대가야읍 우륵로 48, , kt고령지점 2층 (대가야읍)",40135,개원,송영견,15,30,미술,"미술(유치부, 초등)",15,0,0,0,0,0,0,0,120000,6000,128.2706829,35.73393542
청송군,75,삼성영어청송학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청송군 청송읍 중앙로 257, , 2층(월막리 245) (청송읍)",37429,개원,이석숙,70,120,보습,영어(고),10,0,0,0,0,0,0,0,220000,8800,129.0570982,36.43392156
,53,올댓음악학원,학교교과교습학원,예능(대),"경상북도 군위군 군위읍 중앙길 139, , (4층) (군위읍)",39015,개원,김소현,10,80,음악,콩쿨반,8,0,0,0,0,0,0,0,140000,7000,128.6367204,36.36201476
청도군,02월 23일,포커스온영어학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 고수동5길 21, , 2층 (청도읍, 청도향군회관)",38341,개원,이예지,0,0,보습,초등영어,6,0,0,0,0,0,0,0,0,0,128.7482461,35.64219342
청송군,66,대림입시학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청송군 진보면 진보로 147, , 2층 (진보면)",37405,개원,차정화,80,110,보습,초등(전과목),20,0,0,0,0,0,0,0,190000,8976,129.0478065,36.52875004
청도군,01월 06일,WILLSCHOOL입시학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 냉정길 4, (청도읍)",38340,개원,이승용,80,160,보습,"중등단과(영,수,과)",80,0,0,0,0,20000,0,20000,100000,6818,128.73815,35.64738861
영덕군,100,수학전문서수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 영덕군 영덕읍 남석길 74, (영덕읍)",766802,개원,최경희,54,75,보습,수학(중등기본),15,0,0,0,0,0,0,0,200000,6667,129.3684447,36.41048365
성주군,제133호,웅진프라임 성주학원,학교교과교습학원,입시.검정 및 보습,"경상북도 성주군 성주읍 성주읍3길 13, , 2층 (성주읍)",40026,개원,(주)웅진씽크빅,36,320,보습,중등AI바로셈,20,0,0,0,0,0,0,0,35000,8750,128.287202,35.91928519
청도군,01월 23일,마마스핸즈청도도자기공예학원,평생직업교육학원,기예(대),"경상북도 청도군 화양읍 동천2길 32, (화양읍)",38333,개원,김정화,38,60,도예,초급도예,20,0,0,0,0,0,0,0,75000,4688,128.711529,35.64850833
청도군,01월 21일,건희쌤학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 이서면 학산2길 55, (이서면)",38317,개원,최건희,60,123,보습·논술,초등영어,12,0,0,0,0,0,0,0,120000,6429,128.6686951,35.66296053
,1,제일컴퓨터학원,학교교과교습학원,기타(대),"경상북도 군위군 군위읍 동서길 65, (군위읍)",716804,개원,최미경,23,92,컴퓨터(소),자격증,23,0,0,0,0,0,0,0,100000,5000,128.6367204,36.36201476
영덕군,106,눈높이러닝센터영덕학원,학교교과교습학원,입시.검정 및 보습,"경상북도 영덕군 영덕읍 중앙길 111, (영덕읍)",36436,개원,주식회사 대교,26,155,보습,"한자(초,중,고)",5,0,0,0,0,0,0,0,29000,6214,129.3678004,36.41119877
의성군,2000-03-01 0:00,윤선생의성영수학원,학교교과교습학원,입시.검정 및 보습,"경상북도 의성군 의성읍 중앙길 83, (의성읍)",37338,개원,박해원,50,320,,,0,0,0,0,0,0,0,0,0,0,128.6962974,36.35175499
고령군,105,피아노포르테음악학원,학교교과교습학원,예능(대),"경상북도 고령군 대가야읍 왕정길 13-1, (대가야읍)",40136,개원,서혜정,19,24,음악,초급,10,0,0,0,0,0,0,0,110000,8250,128.2680519,35.73251675
영양군,34,하버드학원,학교교과교습학원,입시.검정 및 보습,"경상북도 영양군 영양읍 옥골2길 6, , 3층 (영양읍)",36538,개원,박희경,66,104,보습,국어(초),8,0,0,0,0,0,0,0,100000,5000,129.1130279,36.66396151
청도군,09월 09일,뮤엠영어설학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 고수서2길 10-5, , 3층 (청도읍)",38344,개원,설오진,156,360,보습,"국,수(1~2학년)",40,0,0,0,0,0,0,0,140000,4800,128.7406592,35.64450124
청도군,04월 19일,3030영어매쓰프로학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 화양읍 청화로 51, , 1층 (화양읍)",38329,개원,전종일,44,110,보습,국어(초),20,0,0,0,0,0,0,0,150000,6429,128.7332687,35.64863415
칠곡군,155,대경컴퓨터학원,학교교과교습학원,기타(대),"경상북도 칠곡군 석적읍 석적로 955-3, (석적읍)",718831,개원,신상철,40,280,컴퓨터(소),중급/ 성인IT,40,0,0,0,0,0,0,0,150000,7500,128.3934397,36.07525062
청도군,02월 22일,엠씨학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 고수서3길 7, (청도읍)",38344,개원,예주혜,78,1092,보습,초등영어,78,0,0,0,0,0,0,0,264000,6600,128.7416197,35.64368318
청도군,09월 07일,배쌤영어왕쌤수학전문학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 청화로 82, (청도읍)",714802,개원,배미주,24,240,보습,"중등(국,영,수,사,과)",60,0,0,0,0,0,0,0,280000,4941,128.7362811,35.64752791
의성군,2025-06-09 0:00,클라비어피아노학원,학교교과교습학원,예능(대),"경상북도 의성군 의성읍 후죽4길 5, (의성읍)",37337,개원,송가영,12,100,음악,피아노(고급-체르니100),20,0,0,0,0,0,0,0,150000,8036,128.6962532,36.35286137
청송군,67,소리엘음악학원,학교교과교습학원,예능(대),"경상북도 청송군 청송읍 군청로 22, , 1층 (청송읍)",37428,개원,김해욱,15,120,음악,기타,30,0,0,0,0,0,0,0,140000,6000,129.0545949,36.43642618
영덕군,117,특별한수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 영덕군 영덕읍 덕곡길 123, , 3층 (영덕읍)",36434,개원,김재봉,50,50,보습,수학(중등),20,0,0,0,0,0,0,0,350000,8333,129.3661573,36.41252159
성주군,125,제이제이어학원,학교교과교습학원,국제화,"경상북도 성주군 성주읍 성주읍2길 48, , 1층 일부분 (성주읍)",40029,개원,이지희,30,120,실용외국어(유아/초·중·고),초등영어(외국인),30,0,0,0,0,0,0,0,95000,11400,128.2904355,35.92134217
영덕군,120,지나영어학원,학교교과교습학원,국제화,"경상북도 영덕군 영덕읍 덕곡길 110-1, 2층",36433,개원,송예진,0,0,실용외국어(유아/초·중·고),2학년,10,0,0,0,0,0,0,0,0,0,129.367516,36.41250978
청도군,09월 01일,장원입시학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 청화로 146, (청도읍)",38344,개원,서경리,35,105,보습,초등단과,35,0,0,0,0,0,0,0,100000,6000,128.7419019,35.64420334
청도군,02월 21일,명문학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 화양읍 청화로 73, , 2층 (화양읍)",38329,개원,임채혁,66,60,보습,고등수학,15,0,0,0,0,0,0,0,280000,7000,128.7356116,35.64807581
고령군,95,GnB최정상학원,학교교과교습학원,입시.검정 및 보습,"경상북도 고령군 다산면 상곡1길 19, , 금류강남타운1치아파트 상가 301호 (다산면)",40110,개원,김민석,50,48,보습,영어(초),8,0,0,0,0,0,0,0,120000,5625,128.4470846,35.82340591
칠곡군,148,아트진미술학원,학교교과교습학원,예능(대),"경상북도 칠곡군 북삼읍 북삼로8길 11, (북삼읍)",718842,개원,조경진,32,150,미술,미술 초등부(고학년)Ⅱ,15,0,0,0,0,0,0,0,120000,6000,128.3368086,36.07128499
청도군,05월 22일,최강수학학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 냉정길 1, , 301호 (청도읍)",38339,개원,박상진,50,30,보습,초등 수학,10,0,0,0,0,0,0,0,200000,6000,128.7379762,35.64767742
청송군,64,하늘스케치미술학원,학교교과교습학원,예능(대),"경상북도 청송군 진보면 진보로 161, , 2층 (진보면)",37405,개원,김태희,20,80,미술,중고등,20,0,0,0,0,0,0,0,120000,6000,129.0492846,36.52876292
영덕군,111,라온피아노학원,학교교과교습학원,예능(대),"경상북도 영덕군 영덕읍 덕곡길 106-1, , 2층 (영덕읍)",36433,개원,김수지,18,90,음악,피아노(고급),18,0,0,0,0,0,0,0,150000,7500,129.3681748,36.4125221
청도군,01월 16일,드림뮤직팩토리학원,학교교과교습학원,예능(대),"경상북도 청도군 화양읍 청화1길 16-5, (화양읍)",38331,개원,김견혜,44,80,음악,바이엘,20,0,0,0,0,0,0,0,140000,4941,128.7313533,35.64720771
칠곡군,231,딩딩딩뮤직스쿨학원,학교교과교습학원,예능(대),"경상북도 칠곡군 석적읍 대교길 31, (석적읍)",39841,개원,최예원,30,130,컴퓨터(소),컴퓨터,1,0,0,0,0,0,0,0,30000,0,128.3960471,36.07615031
고령군,102,단비영수학원,학교교과교습학원,입시.검정 및 보습,"경상북도 고령군 다산면 상곡1길 4, (다산면)",40110,개원,서연화,110,72,보습,고등영어,12,0,0,0,0,0,0,0,220000,9167,128.4487837,35.82253549
청도군,01월 04일,늘푸른미술학원,학교교과교습학원,예능(대),"경상북도 청도군 청도읍 청화로 102, (청도읍)",38344,개원,백승화,20,100,미술,미술(중급)60,20,0,14000,0,0,0,0,14000,122000,6100,128.7381893,35.64689101
청도군,09월 02일,윤선생영어숲학원,학교교과교습학원,입시.검정 및 보습,"경상북도 청도군 청도읍 청화로 144, (청도읍)",38344,개원,정희철,30,60,보습,영어(중),15,0,0,0,0,0,0,0,200000,6000,128.7417488,35.64433131
성주군,121,수학의달인 성주학원,학교교과교습학원,입시.검정 및 보습,"경상북도 성주군 성주읍 성주로 3209, (성주읍)",40025,개원,차경현,59,155,보습,초등수학(저),14,0,0,0,0,0,0,0,140000,5250,128.2851393,35.91881541
예천군,2019-63,글로리아음악학원,학교교과교습학원,예능(대),"경상북도 예천군 호명면 행복로 177, , 801동 104호 (호명면, 동일스위트 더 파크)",36849,개원,윤시남,13,55,음악,피아노(초급),15,0,0,0,0,0,0,0,130000,7091,128.4839085,36.57855517
고령군,113,리틀모짜르트피아노학원,학교교과교습학원,예능(대),"경상북도 고령군 대가야읍 우륵로 48, , kt고령지점 1층 (대가야읍)",40135,개원,류성민,15,30,음악,피아노(초급),15,0,0,0,0,0,0,0,120000,6000,128.2706829,35.73393542
영덕군,110,브레인코딩컴퓨터학원,학교교과교습학원,기타(대),"경상북도 영덕군 영덕읍 중앙길 109, , 2층 (영덕읍)",36436,개원,박혜진,23,148,소프트웨어,코딩(A),24,0,0,0,0,0,0,0,0,0,129.3680433,36.41116708
